StudentID,Gender,GroupID,Region,AdmissionCode,EntranceScore,CreditsEarned1,CreditsEarned2,CreditsEarned3,CreditsEarned4,GPA1,GPA2,GPA3,GPA4,TermStatus1,TermStatus2,TermStatus3,TermStatus4,Graduated,University
S05131,Female,1,1,A00,23.14,13,17,13,25,3.91,3.97,3.85,3.99,Pass,Pass,Pass,Pass,1,Văn Lang
S05132,Male,4,6,A00,23.58,16,13,11,21,3.09,3.94,3.5,3.77,Pass,Pass,Pass,Pass,1,Văn Lang
S05133,Male,5,7,A01,24.94,12,20,19,25,2.67,2.8,3.58,3.6,Pass,Pass,Pass,Pass,1,Văn Lang
S05134,Male,4,2,A01,21.98,10,16,16,25,2.65,2.87,3.34,3.94,Pass,Pass,Pass,Pass,1,Văn Lang
S05135,Male,2,7,A01,25.74,14,18,20,20,3.59,3.06,2.86,3.53,Pass,Pass,Pass,Pass,1,Văn Lang
S05136,Female,6,4,C00,22.53,13,24,11,25,2.3,2.28,2.39,3.62,Pass,Pass,Pass,Pass,1,Hutech
S05137,Male,1,3,A00,20.66,24,16,19,23,3.96,3.26,3.74,2.56,Pass,Pass,Pass,Pass,1,Văn Lang
S05138,Female,5,4,A00,27.18,19,20,23,17,3.46,3.86,3.77,3.41,Pass,Pass,Pass,Pass,1,Văn Lang
S05139,Female,5,2,A00,28.66,16,25,13,25,3.57,2.95,3.38,3.22,Pass,Pass,Pass,Pass,1,Hutech
S05140,Female,2,6,A01,28.45,16,15,12,24,3.33,3.87,3.99,3.33,Pass,Pass,Pass,Pass,1,Hutech
S05141,Female,2,3,D01,24.12,24,18,16,23,3.53,3.02,3.37,2.7,Pass,Pass,Pass,Pass,1,Văn Lang
S05142,Female,4,7,A01,23.17,11,12,22,22,3.18,2.57,2.84,3.05,Pass,Pass,Pass,Pass,1,Văn Lang
S05143,Male,4,1,A00,28.57,25,13,14,22,3.51,3.91,3.04,2.91,Pass,Pass,Pass,Pass,1,Văn Lang
S05144,Female,4,3,A00,28.69,21,16,14,19,3.19,2.97,3.92,3.92,Pass,Pass,Pass,Pass,1,Hutech
S05145,Female,4,1,A01,29.16,15,15,18,11,3.06,3.87,3.46,3.26,Pass,Pass,Pass,Pass,1,Văn Lang
S05146,Male,2,4,C00,26.08,20,16,11,23,2.82,3.68,3.21,3.28,Pass,Pass,Pass,Pass,1,Hutech
S05147,Female,2,7,B00,29.03,16,25,18,20,3.83,3.08,3.48,3.6,Pass,Pass,Pass,Pass,1,Văn Lang
S05148,Female,6,4,C00,26.47,10,11,18,17,2.86,2.83,3.21,3.27,Pass,Pass,Pass,Pass,1,Hutech
S05149,Female,2,5,B00,20.94,22,17,18,24,3.59,2.77,2.46,3.51,Pass,Pass,Pass,Pass,1,Hutech
S05150,Male,3,6,C00,23.59,17,21,16,23,3.06,3.62,2.44,2.9,Pass,Pass,Pass,Pass,1,Văn Lang
S05151,Male,1,1,B00,21.31,10,25,21,21,2.66,3.73,2.34,2.75,Pass,Pass,Pass,Pass,1,Văn Lang
S05152,Male,1,3,D01,20.86,12,10,22,20,3.38,3.67,3.48,3.46,Pass,Pass,Pass,Pass,1,Văn Lang
S05153,Female,4,1,D01,29.97,17,10,21,17,3.01,3.93,3.87,3.93,Pass,Pass,Pass,Pass,1,Hutech
S05154,Male,2,3,C00,21.98,20,19,24,16,3.12,2.43,3.66,2.27,Pass,Fail,Pass,Fail,1,Văn Lang
S05155,Male,5,5,D01,26.56,20,25,22,22,3.05,3.97,2.74,3.47,Pass,Pass,Pass,Pass,1,Hutech
S05156,Female,1,4,A00,22.71,11,22,20,15,3.8,3.1,3.23,3.8,Pass,Pass,Pass,Pass,1,Hutech
S05157,Female,3,3,A00,26.77,19,13,20,14,3.27,2.89,3.65,2.79,Pass,Pass,Pass,Pass,1,Văn Lang
S05158,Male,5,6,A00,28.89,14,12,22,24,3.61,3.5,3.91,3.12,Pass,Pass,Pass,Pass,1,Hutech
S05159,Female,2,6,A00,26.57,18,12,17,18,2.88,3.59,2.83,3.33,Pass,Pass,Pass,Pass,1,Văn Lang
S05160,Female,2,6,D01,20.67,17,13,11,14,3.61,3.78,3.42,3.75,Pass,Pass,Pass,Pass,1,Văn Lang
S05161,Female,3,7,B00,24.19,22,19,25,25,2.84,3.49,2.51,2.82,Pass,Pass,Pass,Pass,1,Hutech
S05162,Male,6,4,D01,20.7,25,13,10,15,2.1,2.2,3.79,3.06,Pass,Fail,Pass,Pass,0,Hutech
S05163,Female,4,3,D01,24.44,20,10,12,12,3.9,3.84,2.81,3.48,Pass,Pass,Pass,Pass,1,Hutech
S05164,Female,2,6,A01,24.33,20,12,25,15,3.6,3.3,2.55,2.6,Pass,Pass,Pass,Pass,1,Văn Lang
S05165,Female,3,6,A01,29.72,24,14,20,12,3.01,3.58,3.78,3.96,Pass,Pass,Pass,Pass,1,Hutech
S05166,Male,4,6,D01,23.48,11,14,13,22,3.17,3.79,2.37,3.57,Pass,Pass,Pass,Pass,1,Hutech
S05167,Male,4,3,D01,27.38,14,23,19,11,2.91,3.52,3.13,3.15,Pass,Pass,Pass,Pass,1,Văn Lang
S05168,Female,5,2,D01,28.95,15,15,14,23,2.9,3.73,2.99,3.4,Pass,Pass,Pass,Pass,1,Hutech
S05169,Male,6,2,A01,26.53,23,17,10,19,3.64,3.29,2.95,3.17,Pass,Pass,Pass,Pass,1,Văn Lang
S05170,Female,2,7,B00,22.36,24,18,20,21,3.82,3.15,3.1,3.72,Pass,Pass,Pass,Pass,1,Hutech
S05171,Female,3,6,A01,27.05,11,10,14,17,3.1,3.84,3.15,3.56,Pass,Pass,Pass,Pass,1,Hutech
S05172,Male,6,2,D01,27.48,12,17,11,23,3.03,3.63,2.76,3.1,Pass,Pass,Pass,Pass,1,Hutech
S05173,Male,4,6,C00,26.21,16,19,16,17,3.42,3.09,3.19,3.77,Pass,Pass,Pass,Pass,1,Hutech
S05174,Female,4,7,A01,28.28,10,13,20,25,2.99,3.5,3.26,3.23,Pass,Pass,Pass,Pass,1,Hutech
S05175,Male,4,5,A00,28.55,10,18,19,11,3.17,3.1,3.09,3.97,Pass,Pass,Pass,Pass,1,Hutech
S05176,Male,1,2,A01,28.37,22,24,11,16,3.75,2.92,3.14,3.72,Pass,Pass,Pass,Pass,1,Hutech
S05177,Male,2,7,C00,27.02,24,24,25,23,3.63,3.17,3.46,3.67,Pass,Pass,Pass,Pass,1,Văn Lang
S05178,Male,6,1,C00,25.85,11,13,16,17,3.2,3.85,2.89,3.75,Pass,Pass,Pass,Pass,1,Hutech
S05179,Male,4,3,B00,28.72,22,10,15,21,3.36,3.08,3.39,3.73,Pass,Pass,Pass,Pass,1,Văn Lang
S05180,Female,3,1,A01,28.49,24,19,16,24,3.01,3.3,3.9,3.68,Pass,Pass,Pass,Pass,1,Hutech
S05181,Female,1,3,B00,28.91,23,12,13,14,3.74,3.06,3.84,2.95,Pass,Pass,Pass,Pass,1,Văn Lang
S05182,Male,4,3,B00,22.59,22,19,13,25,3.98,3.62,2.97,3.7,Pass,Pass,Pass,Pass,1,Văn Lang
S05183,Female,4,7,A01,26.69,20,20,24,12,3.86,3.71,3.36,3.32,Pass,Pass,Pass,Pass,1,Hutech
S05184,Female,1,6,B00,27.35,17,22,15,22,3.53,3.53,3.64,2.87,Pass,Pass,Pass,Pass,1,Văn Lang
S05185,Female,5,2,B00,29.48,25,21,21,25,3.4,3.64,3.1,3.23,Pass,Pass,Pass,Pass,1,Hutech
S05186,Female,4,5,C00,22.43,19,17,14,19,2.25,3.47,2.59,2.43,Fail,Pass,Pass,Fail,1,Văn Lang
S05187,Female,4,7,A00,29.04,16,19,24,14,3.93,3.83,2.93,3.38,Pass,Pass,Pass,Pass,1,Hutech
S05188,Male,4,3,C00,27.64,20,24,11,23,2.97,3.29,3.4,3.39,Pass,Pass,Pass,Pass,1,Hutech
S05189,Female,2,4,D01,27.85,12,11,20,24,3.77,3.97,3.1,3.71,Pass,Pass,Pass,Pass,1,Văn Lang
S05190,Male,5,2,D01,23.91,12,22,13,18,2.66,3.61,3.87,3.12,Pass,Pass,Pass,Pass,1,Văn Lang
S05191,Female,1,4,A01,20.17,22,13,15,20,2.3,3.68,2.26,2.73,Fail,Pass,Fail,Pass,0,Hutech
S05192,Female,2,5,D01,25.76,22,22,24,17,2.82,3.83,3.87,2.75,Pass,Pass,Pass,Pass,1,Văn Lang
S05193,Male,5,7,A00,29.14,14,21,23,21,3.53,3.75,3.32,3.22,Pass,Pass,Pass,Pass,1,Hutech
S05194,Male,6,5,C00,27.67,14,22,17,13,3.08,3.78,2.84,3.36,Pass,Pass,Pass,Pass,1,Hutech
S05195,Female,1,4,A01,23.98,12,11,22,16,3.81,3.75,3.97,3.09,Pass,Pass,Pass,Pass,1,Văn Lang
S05196,Male,3,7,A01,27.15,17,11,22,24,2.88,3.29,3.18,3.56,Pass,Pass,Pass,Pass,1,Văn Lang
S05197,Male,2,6,C00,28.3,14,17,25,11,3.52,3.03,3.4,3.18,Pass,Pass,Pass,Pass,1,Hutech
S05198,Female,4,6,C00,23.65,14,13,21,25,3.61,2.84,3.26,3.81,Pass,Pass,Pass,Pass,1,Hutech
S05199,Female,5,2,B00,23.08,11,16,10,22,2.76,2.61,3.37,2.52,Pass,Pass,Pass,Pass,1,Hutech
S05200,Female,6,4,C00,27.18,14,12,17,13,3.81,3.26,3.46,3.52,Pass,Pass,Pass,Pass,1,Hutech
S05201,Male,2,2,A00,29.26,12,17,23,15,3.89,3.67,3.84,3.2,Pass,Pass,Pass,Pass,1,Hutech
S05202,Male,5,5,B00,26.71,10,21,17,16,3.16,3.14,3.01,3.03,Pass,Pass,Pass,Pass,1,Văn Lang
S05203,Female,6,5,B00,28.22,25,12,24,25,3.1,3.61,3.01,3.99,Pass,Pass,Pass,Pass,1,Văn Lang
S05204,Male,6,5,B00,25.76,10,18,18,14,3.05,3.79,3.87,2.67,Pass,Pass,Pass,Pass,1,Hutech
S05205,Female,6,7,C00,27.22,20,11,16,12,3.7,3.5,3.64,3.72,Pass,Pass,Pass,Pass,1,Văn Lang
S05206,Male,1,3,A01,20.91,21,21,16,15,3.23,3.67,3.11,3.85,Pass,Pass,Pass,Pass,1,Hutech
S05207,Male,6,3,C00,21.38,19,19,21,25,3.72,2.35,3.11,2.98,Pass,Fail,Pass,Pass,0,Hutech
S05208,Female,4,2,A00,20.14,24,25,10,24,3.86,3.17,3.45,2.65,Pass,Pass,Pass,Pass,1,Hutech
S05209,Male,6,3,A01,27.28,13,24,22,17,2.86,3.66,3.7,3.78,Pass,Pass,Pass,Pass,1,Hutech
S05210,Male,1,7,C00,23.75,15,19,17,15,2.68,3.81,2.42,3.66,Pass,Pass,Pass,Pass,1,Văn Lang
S05211,Female,2,4,B00,24.04,11,10,22,20,3.95,3.81,3.55,2.95,Pass,Pass,Pass,Pass,1,Văn Lang
S05212,Female,1,1,A00,25.1,10,15,25,19,2.82,2.86,2.92,3.44,Pass,Pass,Pass,Pass,1,Văn Lang
S05213,Male,6,6,D01,28.55,13,15,25,16,3.62,3.44,3.55,3.52,Pass,Pass,Pass,Pass,1,Hutech
S05214,Male,3,5,B00,27.39,11,15,21,12,3.39,2.87,3.06,3.76,Pass,Pass,Pass,Pass,1,Hutech
S05215,Male,5,6,B00,29.58,17,16,22,21,3.64,3.42,3.08,3.78,Pass,Pass,Pass,Pass,1,Văn Lang
S05216,Female,6,7,C00,24.75,22,15,20,11,3.55,3.42,3.04,3.82,Pass,Pass,Pass,Pass,1,Hutech
S05217,Male,2,2,D01,27.98,13,23,22,17,3.79,2.82,3.96,3.56,Pass,Pass,Pass,Pass,1,Văn Lang
S05218,Male,4,7,A01,25.66,17,10,22,20,2.79,3.16,3.66,3.78,Pass,Pass,Pass,Pass,1,Văn Lang
S05219,Male,4,3,D01,28.74,18,25,16,20,3.15,3.25,3.27,2.99,Pass,Pass,Pass,Pass,1,Hutech
S05220,Female,4,3,C00,25.06,19,24,23,16,3.2,2.75,2.69,2.75,Pass,Pass,Pass,Pass,1,Văn Lang
S05221,Male,1,6,A00,27.05,12,11,11,18,2.86,3.25,2.92,3.29,Pass,Pass,Pass,Pass,1,Hutech
S05222,Male,2,1,A01,28.14,21,16,11,20,3.52,3.29,3.8,3.32,Pass,Pass,Pass,Pass,1,Văn Lang
S05223,Female,1,6,B00,29.52,13,18,19,12,3.92,3.1,3.49,3.69,Pass,Pass,Pass,Pass,1,Văn Lang
S05224,Male,5,1,A00,24.42,17,10,18,14,2.49,2.58,2.75,2.81,Fail,Pass,Pass,Pass,0,Văn Lang
S05225,Female,2,4,B00,26.64,25,13,24,24,3.06,3.92,3.0,3.98,Pass,Pass,Pass,Pass,1,Hutech
S05226,Female,1,1,C00,24.5,11,16,15,17,3.39,2.75,3.46,3.57,Pass,Pass,Pass,Pass,1,Hutech
S05227,Male,2,1,A00,25.43,15,14,12,20,2.7,3.68,3.7,3.11,Pass,Pass,Pass,Pass,1,Hutech
S05228,Male,4,5,B00,27.27,25,16,17,17,3.05,3.01,3.66,3.02,Pass,Pass,Pass,Pass,1,Văn Lang
S05229,Female,2,1,C00,22.11,13,23,12,17,2.94,2.98,3.86,2.52,Pass,Pass,Pass,Pass,1,Văn Lang
S05230,Female,6,6,A01,20.22,21,17,17,14,3.31,2.27,2.59,2.46,Pass,Fail,Pass,Fail,1,Văn Lang
S05231,Male,6,6,A00,25.46,22,13,10,10,2.68,3.87,2.67,3.05,Pass,Pass,Pass,Pass,1,Văn Lang
S05232,Male,5,1,D01,21.22,11,20,22,15,3.1,3.22,2.3,2.43,Pass,Pass,Fail,Pass,0,Hutech
S05233,Male,1,4,A00,24.17,16,21,17,22,3.47,2.61,2.59,3.83,Pass,Pass,Pass,Pass,1,Hutech
S05234,Female,4,6,D01,20.18,13,17,14,14,2.11,2.6,3.91,2.5,Fail,Pass,Pass,Pass,1,Văn Lang
S05235,Female,5,6,A01,26.59,15,21,16,17,2.95,3.98,3.81,3.08,Pass,Pass,Pass,Pass,1,Hutech
S05236,Male,5,5,B00,28.6,10,18,23,12,3.09,3.13,3.55,2.95,Pass,Pass,Pass,Pass,1,Hutech
S05237,Female,1,3,A00,28.99,20,17,15,13,3.6,3.05,3.0,3.65,Pass,Pass,Pass,Pass,1,Văn Lang
S05238,Female,1,1,D01,25.6,12,20,25,11,3.33,4.0,3.68,3.6,Pass,Pass,Pass,Pass,1,Hutech
S05239,Male,3,7,B00,20.65,13,11,24,11,2.42,3.85,3.89,2.49,Pass,Pass,Pass,Pass,1,Hutech
S05240,Male,4,2,D01,20.84,19,13,11,21,3.6,2.45,3.46,2.64,Pass,Fail,Pass,Pass,1,Văn Lang
S05241,Male,5,7,A00,23.12,13,25,25,11,2.99,3.99,2.56,2.69,Pass,Pass,Pass,Pass,1,Văn Lang
S05242,Female,5,3,D01,26.8,19,22,23,16,3.73,3.16,3.37,3.28,Pass,Pass,Pass,Pass,1,Văn Lang
S05243,Male,1,4,C00,28.23,19,23,17,23,3.97,3.81,2.94,3.32,Pass,Pass,Pass,Pass,1,Hutech
S05244,Male,6,5,C00,22.06,22,13,17,11,3.69,3.42,3.28,2.55,Pass,Pass,Pass,Pass,1,Văn Lang
S05245,Female,4,1,C00,23.47,12,15,13,22,3.52,3.62,2.65,3.8,Pass,Pass,Pass,Pass,1,Văn Lang
S05246,Male,3,3,B00,29.85,23,17,18,23,3.79,3.63,3.69,3.23,Pass,Pass,Pass,Pass,1,Hutech
S05247,Male,5,1,A01,21.11,23,10,19,13,3.62,3.79,2.24,2.19,Pass,Pass,Pass,Fail,1,Hutech
S05248,Male,5,1,A00,26.15,21,24,11,18,3.11,2.83,2.94,3.29,Pass,Pass,Pass,Pass,1,Văn Lang
S05249,Female,6,5,B00,27.35,18,23,19,14,2.81,3.21,3.95,2.81,Pass,Pass,Pass,Pass,1,Văn Lang
S05250,Male,5,3,A01,27.03,19,15,16,14,3.42,2.97,3.07,2.98,Pass,Pass,Pass,Pass,1,Hutech
S05251,Female,5,1,A01,28.15,16,10,25,22,2.86,3.43,3.16,3.12,Pass,Pass,Pass,Pass,1,Văn Lang
S05252,Male,5,7,B00,24.96,24,16,15,25,3.58,3.36,3.04,3.39,Pass,Pass,Pass,Pass,1,Hutech
S05253,Male,6,5,C00,21.48,17,23,14,18,3.22,3.74,3.84,3.25,Pass,Pass,Pass,Pass,1,Văn Lang
S05254,Female,2,1,B00,29.95,16,19,25,25,3.1,3.42,3.49,3.92,Pass,Pass,Pass,Pass,1,Hutech
S05255,Female,5,4,D01,21.25,12,14,14,24,2.7,3.63,3.18,3.2,Pass,Pass,Pass,Pass,1,Văn Lang
S05256,Female,1,2,A01,25.94,18,16,25,15,3.85,2.6,3.6,3.72,Pass,Pass,Pass,Pass,1,Văn Lang
S05257,Male,3,7,A01,20.06,11,22,10,11,3.05,2.46,3.34,2.28,Pass,Pass,Pass,Pass,1,Hutech
S05258,Male,3,6,A00,23.16,11,16,11,11,3.17,3.61,2.65,3.12,Pass,Pass,Pass,Pass,1,Văn Lang
S05259,Male,1,7,A01,22.79,13,23,11,20,2.33,3.02,3.2,3.66,Pass,Pass,Pass,Pass,1,Văn Lang
S05260,Female,5,7,D01,23.56,14,12,19,10,3.52,2.37,3.44,3.82,Pass,Pass,Pass,Pass,1,Hutech
S05261,Male,6,3,A01,27.02,15,20,10,14,2.73,3.31,2.9,2.74,Pass,Pass,Pass,Pass,1,Hutech
S05262,Male,6,1,A01,22.76,20,11,11,21,3.84,3.25,3.59,3.38,Pass,Pass,Pass,Pass,1,Hutech
S05263,Male,5,1,B00,29.48,14,25,10,13,3.94,3.33,3.45,3.6,Pass,Pass,Pass,Pass,1,Văn Lang
S05264,Female,1,6,A00,20.73,24,12,17,11,3.89,3.57,2.19,3.67,Pass,Pass,Fail,Pass,1,Hutech
S05265,Female,5,3,B00,26.61,22,20,10,23,3.18,2.9,3.71,2.9,Pass,Pass,Pass,Pass,1,Hutech
S05266,Female,2,2,B00,28.61,10,22,22,15,3.19,3.18,3.79,3.17,Pass,Pass,Pass,Pass,1,Văn Lang
S05267,Male,1,2,A01,20.24,14,21,23,25,2.4,3.76,2.11,3.14,Pass,Pass,Pass,Pass,1,Văn Lang
S05268,Male,2,3,C00,23.86,15,25,14,22,3.23,2.56,2.98,3.63,Pass,Pass,Pass,Pass,1,Văn Lang
S05269,Female,4,4,A01,29.42,11,13,16,19,3.33,3.77,3.47,3.72,Pass,Pass,Pass,Pass,1,Hutech
S05270,Female,2,5,A00,20.1,11,15,22,11,3.76,2.68,2.84,2.07,Pass,Pass,Pass,Fail,1,Hutech
S05271,Male,4,3,C00,26.87,14,17,15,23,3.46,3.47,3.24,3.14,Pass,Pass,Pass,Pass,1,Văn Lang
S05272,Male,6,6,C00,27.69,15,11,14,11,3.82,2.79,3.42,3.77,Pass,Pass,Pass,Pass,1,Văn Lang
S05273,Female,4,5,D01,28.75,20,22,16,15,2.88,3.14,3.33,3.99,Pass,Pass,Pass,Pass,1,Hutech
S05274,Female,6,2,A01,29.78,19,22,17,16,3.81,3.38,3.98,3.22,Pass,Pass,Pass,Pass,1,Hutech
S05275,Male,4,6,D01,28.34,11,17,13,16,3.7,3.52,3.17,3.68,Pass,Pass,Pass,Pass,1,Văn Lang
S05276,Male,5,3,A00,20.7,17,18,10,19,3.11,3.49,3.64,3.08,Pass,Pass,Pass,Pass,1,Văn Lang
S05277,Male,2,2,D01,22.1,22,25,13,24,2.98,2.28,2.92,2.91,Pass,Pass,Pass,Pass,1,Hutech
S05278,Male,1,3,A01,21.89,21,19,21,24,2.96,2.64,3.87,3.62,Pass,Pass,Pass,Pass,1,Hutech
S05279,Male,1,4,D01,21.13,25,23,13,21,2.81,3.24,2.75,3.89,Pass,Pass,Pass,Pass,1,Văn Lang
S05280,Female,5,4,B00,21.54,15,19,17,25,3.82,3.37,3.83,3.27,Pass,Pass,Pass,Pass,1,Văn Lang
S05281,Female,2,4,D01,26.04,17,24,19,19,3.53,3.66,3.82,3.39,Pass,Pass,Pass,Pass,1,Hutech
S05282,Female,1,7,C00,21.49,14,11,13,25,3.63,3.39,3.22,2.5,Pass,Pass,Pass,Pass,1,Hutech
S05283,Male,1,6,D01,27.74,19,22,13,23,3.32,3.95,3.22,2.94,Pass,Pass,Pass,Pass,1,Văn Lang
S05284,Male,4,7,A00,25.59,13,19,14,20,3.98,3.05,3.95,2.76,Pass,Pass,Pass,Pass,1,Văn Lang
S05285,Female,3,2,D01,26.83,13,11,20,15,2.71,2.7,3.7,2.83,Pass,Pass,Pass,Pass,1,Văn Lang
S05286,Female,2,7,B00,20.93,17,22,20,10,3.1,2.23,2.19,2.65,Pass,Pass,Pass,Pass,1,Văn Lang
S05287,Male,2,4,B00,23.36,12,22,24,11,3.63,2.56,3.6,3.5,Pass,Pass,Pass,Pass,1,Văn Lang
S05288,Female,3,7,C00,28.19,23,16,16,24,3.59,3.57,3.81,3.96,Pass,Pass,Pass,Pass,1,Văn Lang
S05289,Female,6,7,B00,21.65,19,18,13,19,3.34,3.16,2.72,2.47,Pass,Pass,Pass,Pass,1,Hutech
S05290,Male,1,2,C00,23.13,19,12,17,13,3.27,3.1,2.6,2.51,Pass,Pass,Pass,Pass,1,Hutech
S05291,Male,3,5,B00,20.16,16,22,18,13,2.84,3.62,2.12,3.66,Pass,Pass,Pass,Pass,1,Hutech
S05292,Male,6,5,B00,21.12,10,12,12,23,3.28,3.42,3.2,3.59,Pass,Pass,Pass,Pass,1,Hutech
S05293,Male,2,4,A00,26.25,20,11,15,18,3.83,2.73,2.97,3.51,Pass,Pass,Pass,Pass,1,Hutech
S05294,Female,4,3,A01,21.37,16,16,22,22,3.6,3.4,2.41,2.51,Pass,Pass,Fail,Pass,0,Văn Lang
S05295,Male,3,7,C00,26.47,22,10,25,24,3.6,3.66,3.49,3.6,Pass,Pass,Pass,Pass,1,Văn Lang
S05296,Female,4,7,B00,22.21,24,16,19,15,2.9,3.79,3.19,3.74,Pass,Pass,Pass,Pass,1,Hutech
S05297,Male,2,4,A01,25.14,12,17,12,15,3.61,3.65,3.0,2.75,Pass,Pass,Pass,Pass,1,Văn Lang
S05298,Male,6,3,A01,29.94,18,12,20,13,3.63,3.1,3.48,3.14,Pass,Pass,Pass,Pass,1,Hutech
S05299,Male,2,5,D01,29.23,16,25,21,14,3.79,3.67,3.44,3.1,Pass,Pass,Pass,Pass,1,Văn Lang
S05300,Female,5,2,D01,27.86,23,19,23,22,2.93,3.32,2.99,3.38,Pass,Pass,Pass,Pass,1,Văn Lang
S05301,Male,4,5,A01,25.67,14,16,14,13,3.98,3.13,3.25,2.98,Pass,Pass,Pass,Pass,1,Văn Lang
S05302,Male,2,6,A01,23.97,19,18,12,18,3.56,2.45,2.51,3.38,Pass,Fail,Pass,Pass,1,Văn Lang
S05303,Male,1,4,A00,23.12,24,22,15,21,3.4,3.26,3.56,2.36,Pass,Pass,Pass,Pass,1,Hutech
S05304,Male,6,2,D01,22.14,11,19,13,24,3.43,2.66,3.37,2.91,Pass,Pass,Pass,Pass,1,Hutech
S05305,Female,3,5,C00,23.86,22,21,11,19,2.7,2.45,3.86,3.85,Pass,Pass,Pass,Pass,1,Hutech
S05306,Male,2,2,D01,23.02,10,17,25,24,2.84,3.65,3.69,3.58,Pass,Pass,Pass,Pass,1,Hutech
S05307,Male,6,2,A01,26.71,13,20,19,22,3.62,3.88,3.77,3.88,Pass,Pass,Pass,Pass,1,Hutech
S05308,Male,6,1,C00,24.53,21,21,22,20,3.58,2.62,3.1,3.11,Pass,Pass,Pass,Pass,1,Hutech
S05309,Female,4,7,A01,20.58,21,20,19,15,2.11,3.98,3.66,2.25,Pass,Pass,Pass,Pass,1,Văn Lang
S05310,Female,2,7,D01,24.04,13,11,13,14,2.69,2.66,3.52,2.93,Pass,Pass,Pass,Pass,1,Văn Lang
S05311,Male,4,1,D01,22.85,10,24,14,15,3.25,3.53,3.2,3.71,Pass,Pass,Pass,Pass,1,Văn Lang
S05312,Female,2,1,C00,22.44,19,14,12,18,3.4,3.74,3.38,3.44,Pass,Pass,Pass,Pass,1,Hutech
S05313,Male,3,4,B00,27.87,22,15,20,14,3.56,3.92,2.98,2.86,Pass,Pass,Pass,Pass,1,Hutech
S05314,Female,4,4,D01,24.82,12,22,18,13,3.37,3.03,3.1,3.05,Pass,Pass,Pass,Pass,1,Hutech
S05315,Male,1,2,D01,21.15,15,16,12,13,3.47,3.33,3.77,2.76,Pass,Pass,Pass,Pass,1,Hutech
S05316,Male,3,7,A01,28.33,25,20,10,22,3.07,3.0,2.9,3.95,Pass,Pass,Pass,Pass,1,Hutech
S05317,Female,1,6,B00,21.11,21,12,17,21,3.89,3.15,3.01,3.62,Pass,Pass,Pass,Pass,1,Hutech
S05318,Female,5,7,B00,24.01,16,24,21,24,3.59,2.54,2.83,2.65,Pass,Pass,Pass,Pass,1,Văn Lang
S05319,Female,5,3,B00,29.96,19,16,16,22,3.89,3.42,3.17,3.07,Pass,Pass,Pass,Pass,1,Hutech
S05320,Female,2,4,A01,26.58,21,14,11,17,3.91,3.32,3.1,3.24,Pass,Pass,Pass,Pass,1,Văn Lang
S05321,Female,2,1,A01,27.7,18,16,21,13,3.15,3.86,3.61,3.71,Pass,Pass,Pass,Pass,1,Hutech
S05322,Female,3,7,B00,23.06,23,23,20,16,2.33,2.92,3.26,3.56,Pass,Pass,Pass,Pass,1,Hutech
S05323,Male,6,7,D01,24.49,11,16,11,16,3.88,3.62,2.92,2.81,Pass,Pass,Pass,Pass,1,Hutech
S05324,Female,5,2,D01,21.11,20,16,23,13,2.48,3.83,3.77,3.0,Fail,Pass,Pass,Pass,0,Hutech
S05325,Male,2,1,D01,29.8,18,12,12,17,3.66,3.55,3.54,3.34,Pass,Pass,Pass,Pass,1,Hutech
S05326,Male,4,3,B00,29.41,22,17,22,24,3.87,3.91,3.43,3.89,Pass,Pass,Pass,Pass,1,Hutech
S05327,Female,5,2,A01,27.56,22,15,24,14,3.3,3.04,3.91,3.43,Pass,Pass,Pass,Pass,1,Văn Lang
S05328,Male,4,4,A01,27.14,25,22,23,17,3.03,3.5,2.81,3.36,Pass,Pass,Pass,Pass,1,Văn Lang
S05329,Male,4,2,B00,23.57,21,10,22,24,2.85,2.72,2.86,2.44,Pass,Pass,Pass,Pass,1,Văn Lang
S05330,Male,6,5,A01,20.5,13,24,12,17,2.86,2.58,3.9,3.73,Pass,Pass,Pass,Pass,1,Hutech
S05331,Female,6,2,A01,22.25,11,15,14,10,2.69,3.0,2.62,3.86,Pass,Pass,Pass,Pass,1,Hutech
S05332,Female,2,3,A00,28.21,17,17,22,11,3.37,3.25,3.69,3.81,Pass,Pass,Pass,Pass,1,Hutech
S05333,Male,1,2,D01,24.32,25,13,11,20,3.37,2.86,3.11,3.98,Pass,Pass,Pass,Pass,1,Hutech
S05334,Male,3,3,A00,26.82,19,13,14,11,3.96,3.55,3.95,3.59,Pass,Pass,Pass,Pass,1,Hutech
S05335,Male,5,4,A01,26.22,14,20,19,18,3.7,3.78,3.52,3.48,Pass,Pass,Pass,Pass,1,Hutech
S05336,Male,6,4,B00,21.03,19,23,12,15,2.78,3.18,2.76,2.74,Pass,Pass,Pass,Pass,1,Văn Lang
S05337,Male,4,6,A00,24.05,11,16,16,21,3.06,2.87,3.82,3.7,Pass,Pass,Pass,Pass,1,Văn Lang
S05338,Male,4,7,A01,29.42,14,12,15,10,3.42,3.51,3.75,3.14,Pass,Pass,Pass,Pass,1,Văn Lang
S05339,Male,2,7,A01,28.99,18,25,14,19,3.78,3.69,2.91,3.69,Pass,Pass,Pass,Pass,1,Hutech
S05340,Male,5,1,A01,22.35,18,10,15,19,2.5,3.84,2.93,2.52,Pass,Pass,Pass,Pass,1,Hutech
